date,product,region,channel,promo,price,units,sales
01-10-2023,Product_2,South,Online,1,39.58,80,3166.4
01-10-2023,Product_4,West,Retail,0,25.91,75,1943.25
02-10-2023,Product_1,West,Retail,0,37.4,92,3440.8
02-10-2023,Product_4,North,Online,0,32.73,103,3371.19
02-10-2023,Product_2,South,Online,0,44.28,65,2878.2
02-10-2023,Product_3,North,Online,0,45.78,60,2746.8
02-10-2023,Product_5,East,Online,0,36.35,86,3126.1
02-10-2023,Product_2,East,Online,0,48.55,54,2621.7
02-10-2023,Product_1,South,Retail,0,47.58,40,1903.2
02-10-2023,Product_5,West,Retail,0,41.81,99,4139.19
02-10-2023,Product_3,West,Online,1,44.02,64,2817.28
02-10-2023,Product_4,West,Online,0,48.41,101,4889.41
03-10-2023,Product_5,North,Online,0,36.72,92,3378.24
03-10-2023,Product_4,South,Online,0,37.89,125,4736.25
03-10-2023,Product_4,West,Online,0,44.31,77,3411.87
03-10-2023,Product_3,East,Retail,0,39.9,98,3910.2
03-10-2023,Product_2,South,Retail,0,33.92,99,3358.08
03-10-2023,Product_1,South,Online,0,32.33,69,2230.77
03-10-2023,Product_5,East,Online,0,36.6,68,2488.8
03-10-2023,Product_2,North,Online,0,28.42,85,2415.7
03-10-2023,Product_1,North,Retail,0,43.07,84,3617.88
03-10-2023,Product_3,South,Online,0,35.88,74,2655.12
04-10-2023,Product_3,West,Online,1,25.58,110,2813.8
04-10-2023,Product_2,South,Online,0,42.94,64,2748.16
04-10-2023,Product_1,West,Online,0,41.67,104,4333.68
04-10-2023,Product_4,South,Retail,0,31.84,93,2961.12
04-10-2023,Product_2,North,Online,0,47.02,86,4043.72
04-10-2023,Product_5,South,Retail,0,38.08,96,3655.68
04-10-2023,Product_1,South,Online,0,40.14,118,4736.52
04-10-2023,Product_3,North,Online,0,35.69,91,3247.79
04-10-2023,Product_4,West,Online,0,48.57,98,4759.86
04-10-2023,Product_5,West,Online,0,40.21,81,3257.01
05-10-2023,Product_5,South,Retail,0,43.9,89,3907.1
05-10-2023,Product_3,North,Retail,1,41.52,106,4401.12
05-10-2023,Product_2,West,Retail,0,34.62,59,2042.58
05-10-2023,Product_2,South,Retail,0,43.78,79,3458.62
05-10-2023,Product_1,West,Online,0,41.08,93,3820.44
05-10-2023,Product_4,West,Online,0,37.13,105,3898.65
05-10-2023,Product_3,South,Online,0,41.8,83,3469.4
05-10-2023,Product_4,East,Retail,0,31.78,65,2065.7
05-10-2023,Product_1,North,Retail,0,38.55,99,3816.45
05-10-2023,Product_5,West,Retail,0,39.37,75,2952.75
06-10-2023,Product_4,South,Online,0,37.6,105,3948
06-10-2023,Product_5,West,Online,1,40.15,68,2730.2
06-10-2023,Product_1,West,Online,0,43.02,81,3484.62
06-10-2023,Product_3,East,Online,0,43.1,87,3749.7
06-10-2023,Product_2,South,Retail,0,37.37,94,3512.78
06-10-2023,Product_3,South,Online,0,45.19,78,3524.82
06-10-2023,Product_1,North,Online,0,35.16,109,3832.44
06-10-2023,Product_5,South,Retail,1,40.32,122,4919.04
06-10-2023,Product_4,East,Retail,0,47.12,85,4005.2
06-10-2023,Product_2,North,Online,0,45.29,68,3079.72
07-10-2023,Product_2,West,Retail,1,36.64,86,3151.04
07-10-2023,Product_1,East,Online,0,36.88,89,3282.32
07-10-2023,Product_1,South,Online,1,42.93,85,3649.05
07-10-2023,Product_3,West,Retail,1,40.49,57,2307.93
07-10-2023,Product_3,South,Retail,1,37.8,123,4649.4
07-10-2023,Product_5,South,Retail,0,39.25,70,2747.5
07-10-2023,Product_5,North,Online,0,32.89,97,3190.33
07-10-2023,Product_4,South,Online,0,36.73,90,3305.7
07-10-2023,Product_2,South,Retail,0,51.18,90,4606.2
07-10-2023,Product_4,East,Online,1,33.86,126,4266.36
08-10-2023,Product_5,West,Retail,0,41.83,79,3304.57
08-10-2023,Product_3,North,Online,0,48.59,108,5247.72
08-10-2023,Product_4,West,Online,0,41.35,93,3845.55
08-10-2023,Product_5,East,Online,0,39.6,99,3920.4
08-10-2023,Product_1,West,Retail,0,54,57,3078
08-10-2023,Product_1,South,Online,0,35.54,104,3696.16
08-10-2023,Product_3,West,Retail,0,34.26,73,2500.98
08-10-2023,Product_2,South,Online,0,42.04,77,3237.08
08-10-2023,Product_4,South,Online,0,51.27,82,4204.14
08-10-2023,Product_2,East,Retail,0,36.19,69,2497.11
09-10-2023,Product_1,South,Retail,0,45.39,85,3858.15
09-10-2023,Product_3,West,Online,0,34.67,95,3293.65
09-10-2023,Product_2,East,Online,0,34.44,90,3099.6
09-10-2023,Product_5,North,Online,0,49.99,114,5698.86
09-10-2023,Product_5,East,Retail,0,37.89,62,2349.18
09-10-2023,Product_4,West,Retail,0,27.56,121,3334.76
09-10-2023,Product_3,North,Retail,0,33.33,91,3033.03
09-10-2023,Product_1,North,Retail,0,29.22,87,2542.14
09-10-2023,Product_2,South,Retail,0,40.82,112,4571.84
09-10-2023,Product_4,North,Retail,0,35.71,95,3392.45
10-10-2023,Product_2,West,Online,0,35.19,73,2568.87
10-10-2023,Product_1,North,Online,0,38.8,92,3569.6
10-10-2023,Product_1,East,Retail,0,49.34,111,5476.74
10-10-2023,Product_3,North,Retail,1,39.44,93,3667.92
10-10-2023,Product_3,South,Online,0,38.13,77,2936.01
10-10-2023,Product_5,East,Retail,1,42.66,84,3583.44
10-10-2023,Product_5,West,Online,0,37.8,84,3175.2
10-10-2023,Product_4,East,Retail,0,35.8,73,2613.4
10-10-2023,Product_2,North,Retail,1,36.17,89,3219.13
10-10-2023,Product_4,South,Retail,0,39.7,129,5121.3
11-10-2023,Product_3,South,Retail,0,29.93,70,2095.1
11-10-2023,Product_2,South,Online,0,36.4,87,3166.8
11-10-2023,Product_4,South,Online,0,36.72,66,2423.52
11-10-2023,Product_5,West,Online,0,24.83,95,2358.85
11-10-2023,Product_5,East,Online,0,38.34,89,3412.26
11-10-2023,Product_3,North,Retail,1,45.53,89,4052.17
11-10-2023,Product_2,East,Retail,0,38.92,102,3969.84
11-10-2023,Product_1,South,Online,0,37.78,100,3778
11-10-2023,Product_4,North,Online,0,31.57,97,3062.29
11-10-2023,Product_1,West,Retail,0,43.17,84,3626.28
12-10-2023,Product_4,West,Online,0,47.05,104,4893.2
12-10-2023,Product_5,West,Retail,0,30,116,3480
12-10-2023,Product_3,West,Retail,0,34,82,2788
12-10-2023,Product_5,North,Online,0,40.79,95,3875.05
12-10-2023,Product_3,South,Online,0,49.65,110,5461.5
12-10-2023,Product_2,East,Online,0,38.75,58,2247.5
12-10-2023,Product_2,West,Retail,0,52.48,71,3726.08
12-10-2023,Product_1,East,Retail,0,42.39,70,2967.3
12-10-2023,Product_1,West,Online,1,41.76,89,3716.64
12-10-2023,Product_4,East,Retail,0,40.73,124,5050.52
13-10-2023,Product_3,West,Retail,0,41.94,81,3397.14
13-10-2023,Product_4,West,Online,0,41.82,96,4014.72
13-10-2023,Product_1,West,Online,0,41.09,65,2670.85
13-10-2023,Product_4,North,Online,0,41.58,86,3575.88
13-10-2023,Product_2,South,Retail,0,47.24,77,3637.48
13-10-2023,Product_1,South,Online,0,39.89,88,3510.32
13-10-2023,Product_5,West,Retail,0,53.14,55,2922.7
13-10-2023,Product_2,East,Retail,0,34.66,84,2911.44
13-10-2023,Product_5,North,Retail,0,37.08,72,2669.76
13-10-2023,Product_3,South,Retail,0,36.01,78,2808.78
14-10-2023,Product_2,North,Retail,1,33.42,100,3342
14-10-2023,Product_4,West,Retail,0,33.68,88,2963.84
14-10-2023,Product_4,South,Online,0,26.05,124,3230.2
14-10-2023,Product_2,East,Online,0,40.24,96,3863.04
14-10-2023,Product_1,South,Retail,0,49.93,58,2895.94
14-10-2023,Product_1,East,Online,0,35.98,88,3166.24
14-10-2023,Product_3,East,Online,0,46.97,115,5401.55
14-10-2023,Product_5,West,Online,0,39.22,71,2784.62
14-10-2023,Product_5,East,Retail,0,25.03,105,2628.15
14-10-2023,Product_3,West,Online,0,38.29,93,3560.97
15-10-2023,Product_1,West,Online,0,36.23,116,4202.68
15-10-2023,Product_5,North,Online,1,43.62,88,3838.56
15-10-2023,Product_5,West,Retail,0,43.18,99,4274.82
15-10-2023,Product_1,South,Online,1,36.79,87,3200.73
15-10-2023,Product_4,South,Retail,0,34.89,97,3384.33
15-10-2023,Product_4,East,Retail,0,30.75,94,2890.5
15-10-2023,Product_3,West,Retail,0,42.58,63,2682.54
15-10-2023,Product_2,North,Online,0,41.24,66,2721.84
15-10-2023,Product_2,West,Online,1,36.39,95,3457.05
15-10-2023,Product_3,North,Online,0,43.78,119,5209.82
16-10-2023,Product_2,West,Online,0,38.85,70,2719.5
16-10-2023,Product_1,North,Retail,0,46.43,57,2646.51
16-10-2023,Product_1,West,Online,0,41.7,89,3711.3
16-10-2023,Product_4,West,Retail,0,40.61,72,2923.92
16-10-2023,Product_5,West,Online,0,29.9,72,2152.8
16-10-2023,Product_5,North,Online,0,53.29,87,4636.23
16-10-2023,Product_3,East,Online,0,47.45,40,1898
16-10-2023,Product_4,North,Retail,0,34.44,114,3926.16
16-10-2023,Product_2,North,Retail,0,31.32,83,2599.56
16-10-2023,Product_3,North,Retail,1,38.28,110,4210.8
17-10-2023,Product_1,South,Retail,0,32.27,53,1710.31
17-10-2023,Product_2,South,Retail,0,39.82,88,3504.16
17-10-2023,Product_3,East,Online,0,34.24,64,2191.36
17-10-2023,Product_2,North,Retail,0,36,69,2484
17-10-2023,Product_3,South,Online,0,41.84,87,3640.08
17-10-2023,Product_5,South,Online,0,44.94,74,3325.56
17-10-2023,Product_5,West,Retail,0,45.03,92,4142.76
17-10-2023,Product_1,North,Online,0,47.79,71,3393.09
17-10-2023,Product_4,East,Online,0,43.85,105,4604.25
17-10-2023,Product_4,North,Online,0,54.32,87,4725.84
18-10-2023,Product_4,East,Retail,0,34.58,103,3561.74
18-10-2023,Product_2,North,Retail,0,35.93,74,2658.82
18-10-2023,Product_1,East,Online,0,40.32,81,3265.92
18-10-2023,Product_3,East,Retail,0,29.31,122,3575.82
18-10-2023,Product_5,West,Retail,0,48.42,117,5665.14
18-10-2023,Product_1,North,Online,0,30.05,56,1682.8
18-10-2023,Product_2,South,Retail,1,35.51,93,3302.43
18-10-2023,Product_3,North,Online,0,44.53,111,4942.83
18-10-2023,Product_4,South,Retail,0,35.09,64,2245.76
18-10-2023,Product_5,South,Retail,0,48.44,111,5376.84
19-10-2023,Product_4,West,Online,0,41.56,100,4156
19-10-2023,Product_5,North,Retail,1,49.66,72,3575.52
19-10-2023,Product_5,West,Online,0,41.94,48,2013.12
19-10-2023,Product_1,North,Retail,0,41.96,74,3105.04
19-10-2023,Product_2,West,Retail,0,42.71,90,3843.9
19-10-2023,Product_2,North,Retail,0,36.71,90,3303.9
19-10-2023,Product_3,South,Retail,1,39.46,99,3906.54
19-10-2023,Product_3,East,Online,1,33.08,58,1918.64
19-10-2023,Product_1,East,Online,1,55.02,115,6327.3
19-10-2023,Product_4,North,Online,0,45.45,59,2681.55
20-10-2023,Product_4,West,Retail,1,38.74,85,3292.9
20-10-2023,Product_2,North,Retail,0,40.13,76,3049.88
20-10-2023,Product_3,West,Retail,0,41.47,71,2944.37
20-10-2023,Product_5,North,Retail,0,46.57,121,5634.97
20-10-2023,Product_3,East,Online,0,32.12,84,2698.08
20-10-2023,Product_2,East,Online,0,33.08,72,2381.76
20-10-2023,Product_5,West,Online,1,42.79,109,4664.11
20-10-2023,Product_1,South,Online,0,32.97,83,2736.51
20-10-2023,Product_4,South,Retail,0,46.81,116,5429.96
20-10-2023,Product_1,East,Retail,0,38.1,67,2552.7
21-10-2023,Product_2,North,Online,0,35.55,90,3199.5
21-10-2023,Product_2,West,Retail,0,51.26,93,4767.18
21-10-2023,Product_1,South,Retail,0,38.9,60,2334
21-10-2023,Product_5,North,Online,0,40.56,79,3204.24
21-10-2023,Product_4,South,Retail,0,36.5,95,3467.5
21-10-2023,Product_1,East,Online,1,44.88,99,4443.12
21-10-2023,Product_4,East,Online,0,37.11,90,3339.9
21-10-2023,Product_3,East,Online,0,43.59,73,3182.07
21-10-2023,Product_3,South,Retail,0,43.4,105,4557
21-10-2023,Product_5,East,Retail,1,36.03,81,2918.43
22-10-2023,Product_3,South,Online,0,42.02,59,2479.18
22-10-2023,Product_1,North,Online,0,32.53,50,1626.5
22-10-2023,Product_2,North,Online,0,33,98,3234
22-10-2023,Product_2,South,Retail,0,33.37,99,3303.63
22-10-2023,Product_3,East,Retail,0,41.28,110,4540.8
22-10-2023,Product_4,West,Retail,0,41.43,101,4184.43
22-10-2023,Product_4,East,Online,0,30.74,96,2951.04
22-10-2023,Product_1,West,Retail,1,43.2,89,3844.8
22-10-2023,Product_5,North,Retail,1,45.06,103,4641.18
22-10-2023,Product_5,West,Retail,0,39.48,79,3118.92
23-10-2023,Product_1,West,Retail,0,32.89,89,2927.21
23-10-2023,Product_3,East,Online,0,40.31,67,2700.77
23-10-2023,Product_5,South,Online,0,39.26,107,4200.82
23-10-2023,Product_4,North,Retail,0,30.82,124,3821.68
23-10-2023,Product_1,South,Online,0,41.85,131,5482.35
23-10-2023,Product_4,South,Online,0,43.01,67,2881.67
23-10-2023,Product_2,West,Retail,0,38.64,101,3902.64
23-10-2023,Product_3,South,Online,0,38.21,89,3400.69
23-10-2023,Product_2,South,Retail,0,39.06,68,2656.08
23-10-2023,Product_5,North,Online,0,43.61,90,3924.9
24-10-2023,Product_5,East,Retail,0,35.49,106,3761.94
24-10-2023,Product_1,West,Online,0,38.81,84,3260.04
24-10-2023,Product_4,South,Online,1,22.49,116,2608.84
24-10-2023,Product_3,East,Online,0,50.04,72,3602.88
24-10-2023,Product_2,East,Online,0,38.5,108,4158
24-10-2023,Product_2,North,Retail,0,36.66,48,1759.68
24-10-2023,Product_4,East,Online,0,38.82,83,3222.06
24-10-2023,Product_3,South,Retail,0,40.1,56,2245.6
24-10-2023,Product_1,East,Retail,0,49.56,79,3915.24
24-10-2023,Product_5,North,Online,0,47.27,42,1985.34
25-10-2023,Product_3,East,Online,0,39.56,91,3599.96
25-10-2023,Product_5,West,Online,0,39.58,97,3839.26
25-10-2023,Product_2,South,Retail,0,41.13,102,4195.26
25-10-2023,Product_4,South,Retail,0,45.25,101,4570.25
25-10-2023,Product_1,East,Retail,0,44.28,77,3409.56
25-10-2023,Product_3,West,Online,0,46.53,68,3164.04
25-10-2023,Product_1,North,Online,0,42.19,105,4429.95
25-10-2023,Product_4,East,Retail,0,40.59,89,3612.51
25-10-2023,Product_2,West,Online,0,42.67,87,3712.29
25-10-2023,Product_5,East,Online,0,39.95,94,3755.3
26-10-2023,Product_5,North,Retail,0,36.49,79,2882.71
26-10-2023,Product_3,East,Retail,0,42.85,110,4713.5
26-10-2023,Product_3,North,Online,1,40.55,103,4176.65
26-10-2023,Product_2,North,Online,0,35.21,89,3133.69
26-10-2023,Product_4,East,Online,0,36.28,60,2176.8
26-10-2023,Product_1,West,Online,0,41.07,87,3573.09
26-10-2023,Product_5,East,Retail,0,39.26,74,2905.24
26-10-2023,Product_1,South,Retail,0,34.84,80,2787.2
26-10-2023,Product_2,West,Retail,0,38.07,88,3350.16
26-10-2023,Product_4,North,Online,0,32.8,61,2000.8
27-10-2023,Product_5,East,Retail,0,34.07,60,2044.2
27-10-2023,Product_3,East,Online,0,50.04,61,3052.44
27-10-2023,Product_2,West,Retail,0,41.78,56,2339.68
27-10-2023,Product_4,East,Online,0,46.51,95,4418.45
27-10-2023,Product_4,West,Online,0,44.39,85,3773.15
27-10-2023,Product_5,North,Online,0,44.35,77,3414.95
27-10-2023,Product_1,South,Retail,0,45.1,85,3833.5
27-10-2023,Product_2,East,Retail,0,38.03,96,3650.88
27-10-2023,Product_1,North,Retail,0,40.89,79,3230.31
27-10-2023,Product_3,West,Online,0,32.45,85,2758.25
28-10-2023,Product_1,East,Retail,0,51.97,74,3845.78
28-10-2023,Product_1,South,Online,0,53.4,66,3524.4
28-10-2023,Product_3,East,Online,0,41.74,80,3339.2
28-10-2023,Product_4,North,Retail,0,42.1,70,2947
28-10-2023,Product_2,North,Online,0,31.83,91,2896.53
28-10-2023,Product_4,South,Retail,0,38.33,98,3756.34
28-10-2023,Product_2,East,Online,0,37.22,74,2754.28
28-10-2023,Product_3,South,Online,0,38.09,63,2399.67
28-10-2023,Product_5,North,Online,0,46.81,78,3651.18
28-10-2023,Product_5,West,Online,0,33.69,77,2594.13
29-10-2023,Product_5,West,Online,0,43.65,110,4801.5
29-10-2023,Product_3,North,Online,0,42.23,65,2744.95
29-10-2023,Product_4,South,Online,1,48.82,85,4149.7
29-10-2023,Product_1,North,Online,0,34.86,109,3799.74
29-10-2023,Product_2,West,Retail,0,29.47,110,3241.7
29-10-2023,Product_3,South,Retail,0,48.89,86,4204.54
29-10-2023,Product_4,East,Online,0,35.87,101,3622.87
29-10-2023,Product_1,West,Retail,0,52.26,63,3292.38
29-10-2023,Product_2,North,Online,0,57.88,101,5845.88
29-10-2023,Product_5,South,Retail,0,53.82,77,4144.14
30-10-2023,Product_2,South,Online,1,39.84,95,3784.8
30-10-2023,Product_4,North,Online,0,33.37,106,3537.22
30-10-2023,Product_3,East,Retail,0,31.19,52,1621.88
30-10-2023,Product_3,North,Online,0,35.36,94,3323.84
30-10-2023,Product_5,West,Retail,0,35.3,112,3953.6
30-10-2023,Product_2,North,Online,0,41.79,68,2841.72
30-10-2023,Product_5,North,Online,0,35.32,110,3885.2
30-10-2023,Product_4,West,Online,0,48.64,61,2967.04
30-10-2023,Product_1,West,Online,0,41.64,101,4205.64
30-10-2023,Product_1,South,Retail,0,43.93,67,2943.31
31-10-2023,Product_2,West,Online,0,36.17,68,2459.56
31-10-2023,Product_3,West,Online,0,34.13,108,3686.04
31-10-2023,Product_1,South,Retail,0,39.18,103,4035.54
31-10-2023,Product_4,East,Online,0,41.25,124,5115
31-10-2023,Product_3,North,Online,0,34.99,95,3324.05
31-10-2023,Product_5,West,Retail,0,45.09,120,5410.8
31-10-2023,Product_5,South,Retail,0,38.69,85,3288.65
31-10-2023,Product_4,West,Online,0,34.07,111,3781.77
31-10-2023,Product_1,North,Retail,0,40.31,27,1088.37
31-10-2023,Product_2,North,Online,0,39.35,94,3698.9
01-11-2023,Product_4,North,Online,0,52.58,106,5573.48
01-11-2023,Product_5,West,Online,0,45.92,72,3306.24
01-11-2023,Product_2,North,Retail,0,53.18,72,3828.96
01-11-2023,Product_3,West,Retail,0,48.76,78,3803.28
01-11-2023,Product_2,West,Retail,0,35.96,74,2661.04
01-11-2023,Product_1,North,Online,0,54.12,116,6277.92
01-11-2023,Product_3,East,Retail,0,45.54,105,4781.7
01-11-2023,Product_5,North,Retail,1,35.69,109,3890.21
01-11-2023,Product_1,West,Online,0,42.08,73,3071.84
01-11-2023,Product_4,West,Online,0,52.01,55,2860.55
02-11-2023,Product_2,North,Retail,0,30.06,123,3697.38
02-11-2023,Product_2,South,Online,0,41.62,94,3912.28
02-11-2023,Product_4,North,Retail,1,37.98,139,5279.22
02-11-2023,Product_5,North,Online,1,36.55,58,2119.9
02-11-2023,Product_1,West,Online,0,46.03,110,5063.3
02-11-2023,Product_3,East,Retail,0,46.76,88,4114.88
02-11-2023,Product_5,West,Retail,0,39.94,88,3514.72
02-11-2023,Product_3,West,Retail,0,37.71,93,3507.03
02-11-2023,Product_1,South,Online,0,46.12,76,3505.12
02-11-2023,Product_4,West,Online,0,43.51,39,1696.89
03-11-2023,Product_2,West,Retail,0,44.24,117,5176.08
03-11-2023,Product_4,South,Online,0,35.46,67,2375.82
03-11-2023,Product_5,West,Retail,0,35.26,72,2538.72
03-11-2023,Product_3,North,Retail,0,51.69,84,4341.96
03-11-2023,Product_5,East,Online,0,41.23,72,2968.56
03-11-2023,Product_2,East,Online,0,46.07,105,4837.35
03-11-2023,Product_4,West,Retail,0,49.45,58,2868.1
03-11-2023,Product_1,East,Online,0,38.82,113,4386.66
03-11-2023,Product_1,West,Retail,0,34.93,68,2375.24
03-11-2023,Product_3,West,Online,1,33.15,59,1955.85
04-11-2023,Product_3,South,Online,0,32.9,95,3125.5
04-11-2023,Product_1,East,Retail,0,38.98,84,3274.32
04-11-2023,Product_3,East,Online,0,43.12,97,4182.64
04-11-2023,Product_1,North,Online,0,29.12,99,2882.88
04-11-2023,Product_5,South,Online,0,39.03,108,4215.24
04-11-2023,Product_4,North,Online,0,40.53,87,3526.11
04-11-2023,Product_5,North,Online,0,40.54,101,4094.54
04-11-2023,Product_2,West,Retail,0,39.19,83,3252.77
04-11-2023,Product_2,East,Online,0,43,107,4601
04-11-2023,Product_4,West,Online,0,39.32,108,4246.56
05-11-2023,Product_1,East,Online,0,50.1,88,4408.8
05-11-2023,Product_2,South,Online,0,39.21,70,2744.7
05-11-2023,Product_3,South,Online,0,34.17,73,2494.41
05-11-2023,Product_2,North,Retail,0,29.38,68,1997.84
05-11-2023,Product_4,South,Online,1,45.27,81,3666.87
05-11-2023,Product_1,West,Online,1,46.37,104,4822.48
05-11-2023,Product_5,North,Online,0,42.27,81,3423.87
05-11-2023,Product_3,East,Online,0,39.85,90,3586.5
05-11-2023,Product_4,North,Retail,1,45.4,125,5675
05-11-2023,Product_5,East,Online,0,45.51,71,3231.21
06-11-2023,Product_2,East,Retail,1,32.56,109,3549.04
06-11-2023,Product_1,South,Retail,0,37.05,95,3519.75
06-11-2023,Product_3,South,Online,0,34.86,75,2614.5
06-11-2023,Product_4,West,Online,0,39.73,74,2940.02
06-11-2023,Product_1,West,Online,0,43.54,51,2220.54
06-11-2023,Product_2,West,Retail,0,34.08,66,2249.28
06-11-2023,Product_4,South,Retail,1,38.76,119,4612.44
06-11-2023,Product_5,East,Online,0,46.09,55,2534.95
06-11-2023,Product_3,West,Retail,0,35.24,76,2678.24
06-11-2023,Product_5,South,Online,0,37.7,112,4222.4
07-11-2023,Product_1,South,Online,0,38.23,55,2102.65
07-11-2023,Product_4,South,Retail,0,38.78,81,3141.18
07-11-2023,Product_1,East,Retail,0,42.26,77,3254.02
07-11-2023,Product_4,North,Retail,1,42.75,89,3804.75
07-11-2023,Product_2,North,Retail,1,37.77,104,3928.08
07-11-2023,Product_3,South,Online,1,37.66,113,4255.58
07-11-2023,Product_5,South,Online,1,37.21,112,4167.52
07-11-2023,Product_2,South,Retail,0,38.42,45,1728.9
07-11-2023,Product_5,West,Online,0,46.97,99,4650.03
07-11-2023,Product_3,West,Online,0,33.56,79,2651.24
08-11-2023,Product_3,South,Retail,0,50.38,54,2720.52
08-11-2023,Product_4,West,Retail,0,45.01,106,4771.06
08-11-2023,Product_1,West,Retail,0,50.72,69,3499.68
08-11-2023,Product_3,North,Online,0,44.84,68,3049.12
08-11-2023,Product_5,East,Retail,0,34.03,74,2518.22
08-11-2023,Product_5,North,Retail,0,41.49,41,1701.09
08-11-2023,Product_2,South,Online,0,42.28,112,4735.36
08-11-2023,Product_2,North,Online,0,36.69,108,3962.52
08-11-2023,Product_4,East,Retail,0,39.45,80,3156
08-11-2023,Product_1,North,Online,0,48.2,115,5543
09-11-2023,Product_1,South,Online,0,46.36,95,4404.2
09-11-2023,Product_5,East,Retail,1,44.64,143,6383.52
09-11-2023,Product_4,South,Online,0,34.9,88,3071.2
09-11-2023,Product_3,North,Retail,0,42.43,97,4115.71
09-11-2023,Product_5,South,Retail,0,37.06,147,5447.82
09-11-2023,Product_4,North,Online,0,33.92,105,3561.6
09-11-2023,Product_2,South,Retail,0,41.75,108,4509
09-11-2023,Product_2,West,Online,0,36.77,76,2794.52
09-11-2023,Product_3,East,Online,0,44.99,73,3284.27
09-11-2023,Product_1,West,Online,0,43.29,88,3809.52
10-11-2023,Product_2,South,Online,0,35.86,98,3514.28
10-11-2023,Product_3,North,Online,0,38.26,89,3405.14
10-11-2023,Product_4,North,Online,0,40.2,101,4060.2
10-11-2023,Product_1,North,Retail,0,44.82,134,6005.88
10-11-2023,Product_5,West,Online,0,40.62,84,3412.08
10-11-2023,Product_4,West,Retail,0,51.85,71,3681.35
10-11-2023,Product_1,South,Retail,0,43.99,124,5454.76
10-11-2023,Product_2,North,Online,1,53.2,127,6756.4
10-11-2023,Product_3,East,Online,0,37.94,61,2314.34
10-11-2023,Product_5,North,Retail,0,41.41,80,3312.8
11-11-2023,Product_1,West,Online,0,50.97,89,4536.33
11-11-2023,Product_1,South,Online,0,35.2,78,2745.6
11-11-2023,Product_4,South,Online,0,36.35,129,4689.15
11-11-2023,Product_4,East,Retail,0,35.84,44,1576.96
11-11-2023,Product_3,West,Online,0,45.46,52,2363.92
11-11-2023,Product_2,North,Retail,0,50.97,91,4638.27
11-11-2023,Product_5,West,Retail,1,32.41,114,3694.74
11-11-2023,Product_5,East,Retail,0,45.13,40,1805.2
11-11-2023,Product_2,East,Retail,0,43.51,106,4612.06
11-11-2023,Product_3,East,Retail,0,44.68,92,4110.56
12-11-2023,Product_1,North,Online,0,34.12,90,3070.8
12-11-2023,Product_4,North,Retail,0,35.07,51,1788.57
12-11-2023,Product_2,North,Online,0,39.56,75,2967
12-11-2023,Product_2,East,Retail,0,33.59,78,2620.02
12-11-2023,Product_5,West,Online,0,42.39,77,3264.03
12-11-2023,Product_1,East,Online,0,33.29,54,1797.66
12-11-2023,Product_5,East,Online,0,29.78,102,3037.56
12-11-2023,Product_3,West,Online,0,32.03,98,3138.94
12-11-2023,Product_3,South,Online,0,47.44,100,4744
12-11-2023,Product_4,East,Online,0,35.38,82,2901.16
13-11-2023,Product_2,North,Online,0,46.65,95,4431.75
13-11-2023,Product_4,North,Online,0,41.41,86,3561.26
13-11-2023,Product_5,West,Retail,0,38.79,74,2870.46
13-11-2023,Product_4,South,Online,0,40.76,58,2364.08
13-11-2023,Product_3,West,Online,0,32.68,99,3235.32
13-11-2023,Product_1,North,Retail,0,43.8,58,2540.4
13-11-2023,Product_1,South,Online,0,41.5,56,2324
13-11-2023,Product_5,North,Retail,0,49.1,68,3338.8
13-11-2023,Product_3,South,Online,0,43.55,91,3963.05
13-11-2023,Product_2,East,Online,0,52.79,67,3536.93
14-11-2023,Product_3,West,Retail,0,31.27,54,1688.58
14-11-2023,Product_1,North,Retail,0,40.74,100,4074
14-11-2023,Product_3,South,Online,0,39.89,106,4228.34
14-11-2023,Product_4,South,Online,0,40.61,112,4548.32
14-11-2023,Product_2,East,Online,0,36.92,106,3913.52
14-11-2023,Product_5,West,Retail,0,29.39,94,2762.66
14-11-2023,Product_5,East,Online,0,37.83,109,4123.47
14-11-2023,Product_1,South,Online,0,41.36,49,2026.64
14-11-2023,Product_2,North,Retail,0,33.46,94,3145.24
14-11-2023,Product_4,North,Online,1,36.68,84,3081.12
15-11-2023,Product_4,West,Retail,0,49.67,110,5463.7
15-11-2023,Product_5,East,Online,0,43.89,114,5003.46
15-11-2023,Product_3,West,Online,0,49.4,90,4446
15-11-2023,Product_1,North,Online,1,34.15,82,2800.3
15-11-2023,Product_2,North,Online,0,34.3,84,2881.2
15-11-2023,Product_1,West,Online,0,48.08,65,3125.2
15-11-2023,Product_5,West,Retail,0,46.37,85,3941.45
15-11-2023,Product_2,West,Retail,0,38.39,96,3685.44
15-11-2023,Product_3,South,Retail,0,40.69,99,4028.31
15-11-2023,Product_4,South,Online,0,41.66,85,3541.1
16-11-2023,Product_3,North,Retail,0,34.75,95,3301.25
16-11-2023,Product_1,West,Retail,0,43.75,50,2187.5
16-11-2023,Product_2,South,Online,0,39.79,113,4496.27
16-11-2023,Product_4,East,Retail,0,31.75,65,2063.75
16-11-2023,Product_1,East,Online,0,48.14,136,6547.04
16-11-2023,Product_2,North,Online,0,45.75,67,3065.25
16-11-2023,Product_3,East,Online,0,45.85,82,3759.7
16-11-2023,Product_5,South,Online,0,40.48,90,3643.2
16-11-2023,Product_5,West,Retail,0,40.37,124,5005.88
